# VM invoker: C:\Program Files\Java\jdk1.8.0_65\jre\bin\java.exe
# VM options: -Dfile.encoding=Cp1252
# Warmup: 3 iterations, 1 s each
# Measurement: 50 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Sampling time
# Benchmark: org.ucsc.flatbuffers.bench.FlatBuffersCar.flatDecode

# Run progress: 0.00% complete, ETA 00:17:40
# Fork: 1 of 10
# Warmup Iteration   1: n = 36619, mean = 35 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 0, 0, 0, 427, 428, 855, 28519, 59008 ns/op
# Warmup Iteration   2: n = 23563, mean = 46 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 0, 0, 427, 428, 428, 428, 856, 1282 ns/op
# Warmup Iteration   3: n = 10432, mean = 57 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 0, 0, 427, 428, 428, 428, 837, 855 ns/op
Iteration   1: n = 10319, mean = 56 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 0, 0, 427, 428, 428, 428, 841, 855 ns/op
Iteration  45: n = 12463, mean = 1470 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 6734, 6840 ns/op
Iteration  46: n = 12467, mean = 1472 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 8439, 8544 ns/op
Iteration  47: n = 12484, mean = 1467 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4272, 6090, 6408 ns/op
Iteration  48: n = 12329, mean = 1481 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 17007, 20096 ns/op
Iteration  49: n = 12413, mean = 1587 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 8368, 706524, 712704 ns/op
Iteration  50: n = 12439, mean = 1473 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4272, 5984, 5984 ns/op

# Run progress: 75.00% complete, ETA 00:05:22
# Fork: 6 of 10
# Warmup Iteration   1: n = 37910, mean = 2192 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 2564, 2992, 4704, 91438, 937189, 1576960 ns/op
# Warmup Iteration   2: n = 23936, mean = 1525 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4272, 20880, 28640 ns/op
# Warmup Iteration   3: n = 12086, mean = 1515 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 13921, 16240 ns/op
Iteration   1: n = 12063, mean = 1522 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 8887, 8976 ns/op
Iteration   2: n = 12115, mean = 1517 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4272, 99490, 120576 ns/op
Iteration   3: n = 10440, mean = 1751 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 2992, 2992, 4272, 13773, 62953, 64576 ns/op
Iteration   4: n = 11986, mean = 1526 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 16679, 19648 ns/op
Iteration   5: n = 11991, mean = 1514 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 5044, 5128 ns/op
Iteration   6: n = 11906, mean = 1630 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4704, 595625, 596992 ns/op
Iteration   7: n = 11875, mean = 1532 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 5606, 11276, 12400 ns/op
Iteration   8: n = 11919, mean = 1580 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4704, 551200, 680960 ns/op
Iteration   9: n = 10698, mean = 1701 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 2564, 2992, 4272, 8508, 95254, 99584 ns/op
Iteration  10: n = 11899, mean = 1529 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1284, 1710, 1710, 2564, 4704, 5397, 5560 ns/op
Iteration  11: n = 11930, mean = 1528 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 5046, 5128 ns/op
Iteration  12: n = 11842, mean = 1589 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 507688, 617472 ns/op
Iteration  13: n = 11921, mean = 1529 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 3848, 4704, 17555, 20512 ns/op
Iteration  14: n = 11912, mean = 1606 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 766562, 946176 ns/op
Iteration  15: n = 11946, mean = 1521 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 6325, 6408 ns/op
Iteration  16: n = 11897, mean = 1530 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 7877, 8120 ns/op
Iteration  17: n = 11899, mean = 1529 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4704, 9969, 11104 ns/op
Iteration  18: n = 11861, mean = 1646 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4704, 666624, 666624 ns/op
Iteration  19: n = 11844, mean = 1535 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4704, 5906, 5984 ns/op
Iteration  20: n = 11395, mean = 1621 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 2564, 4272, 5128, 207866, 237568 ns/op
Iteration  21: n = 11971, mean = 1530 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 3860, 60312, 69248 ns/op
Iteration  22: n = 11823, mean = 1539 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 6097, 6408 ns/op
Iteration  23: n = 11882, mean = 1532 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 25912, 30336 ns/op
Iteration  24: n = 11919, mean = 1675 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 1104724, 1243136 ns/op
Iteration  25: n = 11912, mean = 1524 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4704, 8159, 8976 ns/op
Iteration  26: n = 11980, mean = 1654 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 844328, 859136 ns/op
Iteration  27: n = 11842, mean = 1534 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 4704, 4704 ns/op
Iteration  28: n = 11909, mean = 1625 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 629508, 650240 ns/op
Iteration  29: n = 11748, mean = 1550 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4704, 10864, 11536 ns/op
Iteration  30: n = 11871, mean = 1528 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 16930, 19648 ns/op
Iteration  31: n = 11918, mean = 1529 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4704, 18134, 20512 ns/op
Iteration  32: n = 11914, mean = 1527 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 20358, 20928 ns/op
Iteration  33: n = 11873, mean = 1590 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 519921, 637952 ns/op
Iteration  34: n = 11896, mean = 1530 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 16949, 18816 ns/op
Iteration  35: n = 11954, mean = 1581 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 520336, 645120 ns/op
Iteration  36: n = 11993, mean = 1518 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4704, 16923, 19648 ns/op
Iteration  37: n = 12040, mean = 1515 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4704, 16458, 18816 ns/op
Iteration  38: n = 11948, mean = 1525 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4704, 6765, 7264 ns/op
Iteration  39: n = 11882, mean = 1531 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 3420, 7264, 10096, 10256 ns/op
Iteration  40: n = 11996, mean = 1519 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4704, 14955, 17088 ns/op
Iteration  41: n = 12090, mean = 1607 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4272, 625626, 635904 ns/op
Iteration  42: n = 11960, mean = 1640 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 3159, 4704, 758821, 791552 ns/op
Iteration  43: n = 11923, mean = 1568 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 411583, 508416 ns/op
Iteration  44: n = 12016, mean = 1628 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4704, 712152, 729088 ns/op
Iteration  45: n = 11893, mean = 1575 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 452744, 556032 ns/op
Iteration  46: n = 11921, mean = 1527 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 6243, 6408 ns/op
Iteration  47: n = 11870, mean = 1538 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 40994, 46592 ns/op
Iteration  48: n = 11958, mean = 1536 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 7181, 7264 ns/op
Iteration  49: n = 11980, mean = 1528 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 13602, 14112 ns/op
Iteration  50: n = 11957, mean = 1529 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 27685, 31200 ns/op

# Run progress: 80.00% complete, ETA 00:04:17
# Fork: 7 of 10
# Warmup Iteration   1: n = 38068, mean = 2118 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 2564, 2564, 5984, 93241, 253204, 2445312 ns/op
# Warmup Iteration   2: n = 24162, mean = 1513 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4272, 11365, 17504 ns/op
# Warmup Iteration   3: n = 12101, mean = 1510 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 20522, 23936 ns/op
Iteration   1: n = 12048, mean = 1522 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 16362, 18816 ns/op
Iteration   2: n = 12096, mean = 1512 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 7264, 16105, 17088 ns/op
Iteration   3: n = 12024, mean = 1562 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 408888, 510976 ns/op
Iteration   4: n = 11992, mean = 1524 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 9569, 9824 ns/op
Iteration   5: n = 11984, mean = 1519 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 16185, 18816 ns/op
Iteration   6: n = 11925, mean = 1579 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 530361, 652288 ns/op
Iteration   7: n = 11971, mean = 1516 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 6502, 6840 ns/op
Iteration   8: n = 12004, mean = 1514 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4704, 14938, 17504 ns/op
Iteration   9: n = 12224, mean = 1483 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 1710, 2992, 15580, 18816 ns/op
Iteration  10: n = 11916, mean = 1522 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 17555, 20096 ns/op
Iteration  11: n = 11503, mean = 1579 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 16890, 18368 ns/op
Iteration  12: n = 11917, mean = 1520 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 6244, 6408 ns/op
Iteration  13: n = 11986, mean = 1585 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 676232, 842752 ns/op
Iteration  14: n = 11983, mean = 1572 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 4704, 515626, 641024 ns/op
Iteration  15: n = 11887, mean = 1535 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 38623, 43136 ns/op
Iteration  16: n = 11922, mean = 1570 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 469943, 580608 ns/op
Iteration  17: n = 11961, mean = 1577 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2727, 4704, 541654, 669696 ns/op
Iteration  18: n = 11958, mean = 1609 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 576927, 591872 ns/op
Iteration  19: n = 11892, mean = 1529 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 5128, 5128 ns/op
Iteration  20: n = 11954, mean = 1522 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 14750, 16672 ns/op
Iteration  21: n = 11949, mean = 1522 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 16399, 19232 ns/op
Iteration  22: n = 11953, mean = 1519 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4704, 15001, 17088 ns/op
Iteration  23: n = 12029, mean = 1510 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 18078, 21376 ns/op
Iteration  24: n = 11937, mean = 1521 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 15550, 17952 ns/op
Iteration  25: n = 11955, mean = 1520 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 6673, 6840 ns/op
Iteration  26: n = 11879, mean = 1531 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 7879, 8120 ns/op
Iteration  27: n = 11930, mean = 1523 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 15723, 17952 ns/op
Iteration  28: n = 11761, mean = 1591 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 5636, 439108, 527360 ns/op
Iteration  29: n = 11905, mean = 1626 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2992, 4704, 654226, 672768 ns/op
Iteration  30: n = 11896, mean = 1524 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 7816, 8544 ns/op
Iteration  31: n = 10103, mean = 1774 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 2992, 2992, 3848, 9781, 42494, 42752 ns/op
Iteration  32: n = 11038, mean = 1694 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 2136, 2992, 3420, 4704, 583777, 645120 ns/op
Iteration  33: n = 10504, mean = 1777 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 2992, 2992, 3420, 5552, 503251, 523264 ns/op
Iteration  34: n = 11934, mean = 1523 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 11246, 12816 ns/op
Iteration  35: n = 11950, mean = 1519 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 15256, 17504 ns/op
Iteration  36: n = 8609, mean = 2099 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 2992, 2992, 4272, 12920, 188416, 188416 ns/op
Iteration  37: n = 10363, mean = 1620 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 2992, 2992, 4816, 208783, 215040 ns/op
Iteration  38: n = 8419, mean = 2133 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 2992, 2992, 3420, 16877, 41024, 41024 ns/op
Iteration  39: n = 10675, mean = 1686 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 2564, 2992, 3420, 6977, 40315, 41472 ns/op
Iteration  40: n = 10778, mean = 1675 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 2564, 2992, 3420, 6840, 29354, 29920 ns/op
Iteration  41: n = 11948, mean = 1518 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 15426, 17504 ns/op
Iteration  42: n = 11318, mean = 1596 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 2564, 3420, 4704, 10144, 10256 ns/op
Iteration  43: n = 11674, mean = 1601 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 3420, 4550, 500941, 595968 ns/op
Iteration  44: n = 11986, mean = 1521 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 4272, 4704, 16430, 19232 ns/op
Iteration  45: n = 11929, mean = 1520 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2136, 7264, 8462, 8544 ns/op
Iteration  46: n = 11960, mean = 1578 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 2564, 4704, 592965, 736256 ns/op
Iteration  47: n = 11780, mean = 1598 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1282, 1710, 1710, 3848, 4272, 540142, 631808 ns/op
Iteration  48: n = 10680, mean = 1750 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 2564, 2992, 4272, 9361, 510573, 540672 ns/op
Iteration  49: n = 8655, mean = 1898 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 2992, 2992, 3420, 20113, 74752, 74752 ns/op
Iteration  50: n = 10483, mean = 1720 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 2992, 2992, 3420, 8339, 43893, 44864 ns/op

# Run progress: 85.00% complete, ETA 00:03:13
# Fork: 8 of 10
# Warmup Iteration   1: n = 31542, mean = 2560 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 2992, 3420, 8120, 104385, 483012, 1568768 ns/op
# Warmup Iteration   2: n = 23070, mean = 1579 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4272, 31076, 58112 ns/op
# Warmup Iteration   3: n = 11552, mean = 1571 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 5556, 23871, 24800 ns/op
Iteration   1: n = 11855, mean = 1598 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2136, 3420, 566668, 671744 ns/op
Iteration   2: n = 11553, mean = 1669 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 3189, 5984, 597432, 616448 ns/op
Iteration   3: n = 11686, mean = 1557 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 3420, 19950, 20096 ns/op
Iteration   4: n = 11783, mean = 1599 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 3420, 575219, 696320 ns/op
Iteration   5: n = 11510, mean = 1627 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 462424, 543744 ns/op
Iteration   6: n = 11642, mean = 1561 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 15915, 17952 ns/op
Iteration   7: n = 11626, mean = 1560 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2992, 4704, 19372, 19648 ns/op
Iteration   8: n = 11566, mean = 1620 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 4272, 4704, 438782, 514048 ns/op
Iteration   9: n = 11627, mean = 1624 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 3728, 4704, 632799, 754688 ns/op
Iteration  10: n = 11560, mean = 1574 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 1282, 1710, 1710, 1710, 2564, 4704, 91520, 107264 ns/op
